"No","Title_en","SubTitle_en","CodeFlag","Value","MeaningParameterDescription_en","Note_en","UnitComments_en","Status"
1181,"Code table 4.4 - Indicator of unit of time range",,"1",,"Hour",,,"Operational"
1182,"Code table 4.4 - Indicator of unit of time range",,"2",,"Day",,,"Operational"
1183,"Code table 4.4 - Indicator of unit of time range",,"3",,"Month",,,"Operational"
1184,"Code table 4.4 - Indicator of unit of time range",,"4",,"Year",,,"Operational"
1185,"Code table 4.4 - Indicator of unit of time range",,"5",,"Decade (10 years)",,,"Operational"
1186,"Code table 4.4 - Indicator of unit of time range",,"6",,"Normal (30 years)",,,"Operational"
1187,"Code table 4.4 - Indicator of unit of time range",,"7",,"Century (100 years)",,,"Operational"
1188,"Code table 4.4 - Indicator of unit of time range",,"8-9",,"Reserved",,,"Operational"
1189,"Code table 4.4 - Indicator of unit of time range",,"10",,"3 hours",,,"Operational"
1190,"Code table 4.4 - Indicator of unit of time range",,"11",,"6 hours",,,"Operational"
1191,"Code table 4.4 - Indicator of unit of time range",,"12",,"12 hours",,,"Operational"
1192,"Code table 4.4 - Indicator of unit of time range",,"13",,"Second",,,"Operational"
1193,"Code table 4.4 - Indicator of unit of time range",,"14-191",,"Reserved",,,"Operational"
1194,"Code table 4.4 - Indicator of unit of time range",,"192-254",,"Reserved for local use",,,"Operational"
1195,"Code table 4.4 - Indicator of unit of time range",,"255",,"Missing",,,"Operational"
1196,"Code table 4.5 - Fixed surface types and units",,"0",,"Reserved",,,"Operational"
1197,"Code table 4.5 - Fixed surface types and units",,"1",,"Ground or water surface",,"-","Operational"
1198,"Code table 4.5 - Fixed surface types and units",,"2",,"Cloud base level",,"-","Operational"
1199,"Code table 4.5 - Fixed surface types and units",,"3",,"Level of cloud tops",,"-","Operational"
1200,"Code table 4.5 - Fixed surface types and units",,"4",,"Level of 0 °C isotherm",,"-","Operational"
1201,"Code table 4.5 - Fixed surface types and units",,"5",,"Level of adiabatic condensation lifted from the surface",,"-","Operational"
1202,"Code table 4.5 - Fixed surface types and units",,"6",,"Maximum wind level",,"-","Operational"
1203,"Code table 4.5 - Fixed surface types and units",,"7",,"Tropopause",,"-","Operational"
1204,"Code table 4.5 - Fixed surface types and units",,"8",,"Nominal top of the atmosphere",,"-","Operational"
1205,"Code table 4.5 - Fixed surface types and units",,"9",,"Sea bottom",,"-","Operational"
1206,"Code table 4.5 - Fixed surface types and units",,"10",,"Entire atmosphere",,"-","Operational"
1207,"Code table 4.5 - Fixed surface types and units",,"11",,"Cumulonimbus (CB) base",,"m","Operational"
1208,"Code table 4.5 - Fixed surface types and units",,"12",,"Cumulonimbus (CB) top",,"m","Operational"
1209,"Code table 4.5 - Fixed surface types and units",,"13",,"Lowest level where vertically integrated cloud cover exceeds the specified percentage (cloud base for a given percentage cloud cover)",,"%","Operational"
1210,"Code table 4.5 - Fixed surface types and units",,"14",,"Level of free convection (LFC)",,"-","Operational"
1211,"Code table 4.5 - Fixed surface types and units",,"15",,"Convective condensation level (CCL)",,"-","Operational"
1212,"Code table 4.5 - Fixed surface types and units",,"16",,"Level of neutral buoyancy or equilibrium level (LNB)",,"-","Operational"
1213,"Code table 4.5 - Fixed surface types and units",,"17-19",,"Reserved",,,"Operational"
1214,"Code table 4.5 - Fixed surface types and units",,"20",,"Isothermal level",,"K","Operational"
1215,"Code table 4.5 - Fixed surface types and units",,"21-99",,"Reserved",,,"Operational"
1216,"Code table 4.5 - Fixed surface types and units",,"100",,"Isobaric surface",,"Pa","Operational"
1217,"Code table 4.5 - Fixed surface types and units",,"101",,"Mean sea level",,,"Operational"
1218,"Code table 4.5 - Fixed surface types and units",,"102",,"Specific altitude above mean sea level",,"m","Operational"
1219,"Code table 4.5 - Fixed surface types and units",,"103",,"Specified height level above ground",,"m","Operational"
1220,"Code table 4.5 - Fixed surface types and units",,"104",,"Sigma level",,"""sigma"" value","Operational"
1221,"Code table 4.5 - Fixed surface types and units",,"105",,"Hybrid level",,"-","Operational"
1222,"Code table 4.5 - Fixed surface types and units",,"106",,"Depth below land surface",,"m","Operational"
1223,"Code table 4.5 - Fixed surface types and units",,"107",,"Isentropic (theta) level",,"K","Operational"
1224,"Code table 4.5 - Fixed surface types and units",,"108",,"Level at specified pressure difference from ground to level",,"Pa","Operational"
1225,"Code table 4.5 - Fixed surface types and units",,"109",,"Potential vorticity surface",,"K m2 kg-1 s-1","Operational"
1226,"Code table 4.5 - Fixed surface types and units",,"110",,"Reserved",,,"Operational"
1227,"Code table 4.5 - Fixed surface types and units",,"111",,"Eta level",,"-","Operational"
1228,"Code table 4.5 - Fixed surface types and units",,"112",,"Reserved",,,"Operational"
1229,"Code table 4.5 - Fixed surface types and units",,"113",,"Logarithmic hybrid level",,,"Operational"
1230,"Code table 4.5 - Fixed surface types and units",,"114",,"Snow level",,"Numeric","Operational"
1231,"Code table 4.5 - Fixed surface types and units",,"115-116",,"Reserved",,,"Operational"
1232,"Code table 4.5 - Fixed surface types and units",,"117",,"Mixed layer depth",,"m","Operational"
1233,"Code table 4.5 - Fixed surface types and units",,"118",,"Hybrid height level",,"-","Operational"
1234,"Code table 4.5 - Fixed surface types and units",,"119",,"Hybrid pressure level",,"-","Operational"
1235,"Code table 4.5 - Fixed surface types and units",,"120-149",,"Reserved",,,"Operational"
1236,"Code table 4.5 - Fixed surface types and units",,"150",,"Generalized vertical height coordinate","(see Note 4)",,"Operational"
1237,"Code table 4.5 - Fixed surface types and units",,"151",,"Soil level","(see Note 5)","Numeric","Operational"
1238,"Code table 4.5 - Fixed surface types and units",,"152-159",,"Reserved",,,"Operational"
1239,"Code table 4.5 - Fixed surface types and units",,"160",,"Depth below sea level",,"m","Operational"
1240,"Code table 4.5 - Fixed surface types and units",,"161",,"Depth below water surface",,"m","Operational"
1241,"Code table 4.5 - Fixed surface types and units",,"162",,"Lake or river bottom",,"-","Operational"
1242,"Code table 4.5 - Fixed surface types and units",,"163",,"Bottom of sediment layer",,"-","Operational"
1243,"Code table 4.5 - Fixed surface types and units",,"164",,"Bottom of thermally active sediment layer",,"-","Operational"
1244,"Code table 4.5 - Fixed surface types and units",,"165",,"Bottom of sediment layer penetrated by thermal wave",,"-","Operational"
1245,"Code table 4.5 - Fixed surface types and units",,"166",,"Mixing layer",,"-","Operational"
1246,"Code table 4.5 - Fixed surface types and units",,"167",,"Bottom of root zone",,"-","Operational"
1247,"Code table 4.5 - Fixed surface types and units",,"168-173",,"Reserved",,,"Operational"
1248,"Code table 4.5 - Fixed surface types and units",,"174",,"Top surface of ice on sea, lake or river",,"-","Operational"
1249,"Code table 4.5 - Fixed surface types and units",,"175",,"Top surface of ice, under snow cover, on sea, lake or river",,"-","Operational"
1250,"Code table 4.5 - Fixed surface types and units",,"176",,"Bottom surface (underside) ice on sea, lake or river",,"-","Operational"
1251,"Code table 4.5 - Fixed surface types and units",,"177",,"Deep soil (of indefinite depth)",,"-","Operational"
1252,"Code table 4.5 - Fixed surface types and units",,"178",,"Reserved",,"-","Operational"
1253,"Code table 4.5 - Fixed surface types and units",,"179",,"Top surface of glacier ice and inland ice",,"-","Operational"
1254,"Code table 4.5 - Fixed surface types and units",,"180",,"Deep inland or glacier ice (of indefinite depth)",,"-","Operational"
1255,"Code table 4.5 - Fixed surface types and units",,"181",,"Grid tile land fraction as a model surface",,"-","Operational"
1256,"Code table 4.5 - Fixed surface types and units",,"182",,"Grid tile water fraction as a model surface",,"-","Operational"
1257,"Code table 4.5 - Fixed surface types and units",,"183",,"Grid tile ice fraction on sea, lake or river as a model surface",,"-","Operational"
1258,"Code table 4.5 - Fixed surface types and units",,"184",,"Grid tile glacier ice and inland ice fraction as a model surface",,"-","Operational"
1259,"Code table 4.5 - Fixed surface types and units",,"185-191",,"Reserved",,,"Operational"
1260,"Code table 4.5 - Fixed surface types and units",,"192-254",,"Reserved for local use",,,"Operational"
1261,"Code table 4.5 - Fixed surface types and units",,"255",,"Missing",,,"Operational"
1262,"Code table 4.6 - Type of ensemble forecast",,"0",,"Unperturbed high-resolution control forecast",,,"Operational"
1263,"Code table 4.6 - Type of ensemble forecast",,"1",,"Unperturbed low-resolution control forecast",,,"Operational"
1264,"Code table 4.6 - Type of ensemble forecast",,"2",,"Negatively perturbed forecast",,,"Operational"
1265,"Code table 4.6 - Type of ensemble forecast",,"3",,"Positively perturbed forecast",,,"Operational"
1266,"Code table 4.6 - Type of ensemble forecast",,"4",,"Multi-model forecast",,,"Operational"
1267,"Code table 4.6 - Type of ensemble forecast",,"5-191",,"Reserved",,,"Operational"
1268,"Code table 4.6 - Type of ensemble forecast",,"192-254",,"Reserved for local use",,,"Operational"
1269,"Code table 4.6 - Type of ensemble forecast",,"255",,"Missing",,,"Operational"
1270,"Code table 4.7 - Derived forecast",,"0",,"Unweighted mean of all members",,,"Operational"
1271,"Code table 4.7 - Derived forecast",,"1",,"Weighted mean of all members",,,"Operational"
1272,"Code table 4.7 - Derived forecast",,"2",,"Standard deviation with respect to cluster mean",,,"Operational"
1273,"Code table 4.7 - Derived forecast",,"3",,"Standard deviation with respect to cluster mean, normalized",,,"Operational"
1274,"Code table 4.7 - Derived forecast",,"4",,"Spread of all members",,,"Operational"
1275,"Code table 4.7 - Derived forecast",,"5",,"Large anomaly index of all members","(see Note 1)",,"Operational"
1276,"Code table 4.7 - Derived forecast",,"6",,"Unweighted mean of the cluster members",,,"Operational"
1277,"Code table 4.7 - Derived forecast",,"7",,"Interquartile range (range between the 25th and 75th quantile)",,,"Operational"
1278,"Code table 4.7 - Derived forecast",,"8",,"Minimum of all ensemble members","(see Note 2)",,"Operational"
1279,"Code table 4.7 - Derived forecast",,"9",,"Maximum of all ensemble members","(see Note 2)",,"Operational"
1280,"Code table 4.7 - Derived forecast",,"10-191",,"Reserved",,,"Operational"
1281,"Code table 4.7 - Derived forecast",,"192-254",,"Reserved for local use",,,"Operational"
1282,"Code table 4.7 - Derived forecast",,"255",,"Missing",,,"Operational"
1283,"Code table 4.8 - Clustering method",,"0",,"Anomaly correlation",,,"Operational"
1284,"Code table 4.8 - Clustering method",,"1",,"Root mean square",,,"Operational"
1285,"Code table 4.8 - Clustering method",,"2-191",,"Reserved",,,"Operational"
1286,"Code table 4.8 - Clustering method",,"192-254",,"Reserved for local use",,,"Operational"
1287,"Code table 4.8 - Clustering method",,"255",,"Missing",,,"Operational"
1288,"Code table 4.9 - Probability type",,"0",,"Probability of event below lower limit",,,"Operational"
1289,"Code table 4.9 - Probability type",,"1",,"Probability of event above upper limit",,,"Operational"
1290,"Code table 4.9 - Probability type",,"2",,"Probability of event between lower and upper limits (the range includes the lower limit but not the upper limit)",,,"Operational"
1291,"Code table 4.9 - Probability type",,"3",,"Probability of event above lower limit",,,"Operational"
1292,"Code table 4.9 - Probability type",,"4",,"Probability of event below upper limit",,,"Operational"
1293,"Code table 4.9 - Probability type",,"5-191",,"Reserved",,,"Operational"
1294,"Code table 4.9 - Probability type",,"192-254",,"Reserved for local use",,,"Operational"
1295,"Code table 4.9 - Probability type",,"255",,"Missing",,,"Operational"
1296,"Code table 4.10 - Type of statistical processing",,"0",,"Average",,,"Operational"
1297,"Code table 4.10 - Type of statistical processing",,"1",,"Accumulation","(see Note 1)",,"Operational"
1298,"Code table 4.10 - Type of statistical processing",,"2",,"Maximum",,,"Operational"
1299,"Code table 4.10 - Type of statistical processing",,"3",,"Minimum",,,"Operational"
1300,"Code table 4.10 - Type of statistical processing",,"4",,"Difference (value at the end of time range minus value at the beginning)",,,"Operational"
1301,"Code table 4.10 - Type of statistical processing",,"5",,"Root mean square",,,"Operational"
1302,"Code table 4.10 - Type of statistical processing",,"6",,"Standard deviation",,,"Operational"
1303,"Code table 4.10 - Type of statistical processing",,"7",,"Covariance (temporal variance)","(see Note 2)",,"Operational"
1304,"Code table 4.10 - Type of statistical processing",,"8",,"Difference (value at the start of time range minus value at the end)",,,"Operational"
1305,"Code table 4.10 - Type of statistical processing",,"9",,"Ratio","(see Note 3)",,"Operational"
1306,"Code table 4.10 - Type of statistical processing",,"10",,"Standardized anomaly",,,"Operational"
1307,"Code table 4.10 - Type of statistical processing",,"11",,"Summation",,,"Operational"
1308,"Code table 4.10 - Type of statistical processing",,"12-191",,"Reserved",,,"Operational"
1312,"Code table 4.10 - Type of statistical processing",,"192-254",,"Reserved for local use",,,"Operational"
1313,"Code table 4.10 - Type of statistical processing",,"255",,"Missing",,,"Operational"
1314,"Code table 4.11 - Type of time intervals",,"0",,"Reserved",,,"Operational"
1315,"Code table 4.11 - Type of time intervals",,"1",,"Successive times processed have same forecast time, start time of forecast is incremented",,,"Operational"
1316,"Code table 4.11 - Type of time intervals",,"2",,"Successive times processed have same start time of forecast, forecast time is incremented",,,"Operational"
1317,"Code table 4.11 - Type of time intervals",,"3",,"Successive times processed have start time of forecast incremented and forecast time decremented so that valid time remains constant",,,"Operational"
1318,"Code table 4.11 - Type of time intervals",,"4",,"Successive times processed have start time of forecast decremented and forecast time incremented so that valid time remains constant",,,"Operational"
1319,"Code table 4.11 - Type of time intervals",,"5",,"Floating subinterval of time between forecast time and end of overall time interval","*",,"Operational"
1320,"Code table 4.11 - Type of time intervals",,"6-191",,"Reserved",,,"Operational"
1321,"Code table 4.11 - Type of time intervals",,"192-254",,"Reserved for local use",,,"Operational"
1322,"Code table 4.11 - Type of time intervals",,"255",,"Missing",,,"Operational"
1323,"Code table 4.12 - Operating mode",,"0",,"Maintenance mode",,,"Operational"
1324,"Code table 4.12 - Operating mode",,"1",,"Clear air",,,"Operational"
1325,"Code table 4.12 - Operating mode",,"2",,"Precipitation",,,"Operational"
1326,"Code table 4.12 - Operating mode",,"3-191",,"Reserved",,,"Operational"
1327,"Code table 4.12 - Operating mode",,"192-254",,"Reserved for local use",,,"Operational"
1328,"Code table 4.12 - Operating mode",,"255",,"Missing",,,"Operational"
1329,"Code table 4.13 - Quality control indicator",,"0",,"No quality control applied",,,"Operational"
1330,"Code table 4.13 - Quality control indicator",,"1",,"Quality control applied",,,"Operational"
1331,"Code table 4.13 - Quality control indicator",,"2-191",,"Reserved",,,"Operational"
1332,"Code table 4.13 - Quality control indicator",,"192-254",,"Reserved for local use",,,"Operational"
1333,"Code table 4.13 - Quality control indicator",,"255",,"Missing",,,"Operational"
1334,"Code table 4.14 - Clutter filter indicator",,"0",,"No clutter filter used",,,"Operational"
1335,"Code table 4.14 - Clutter filter indicator",,"1",,"Clutter filter used",,,"Operational"
1336,"Code table 4.14 - Clutter filter indicator",,"2-191",,"Reserved",,,"Operational"
1337,"Code table 4.14 - Clutter filter indicator",,"192-254",,"Reserved for local use",,,"Operational"
1338,"Code table 4.14 - Clutter filter indicator",,"255",,"Missing",,,"Operational"
1339,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"0",,"Data is calculated directly from the source grid with no interpolation","(see Note 1)",,"Operational"
1340,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"1",,"Bilinear interpolation using the 4 source grid grid-point values surrounding the nominal grid-point",,,"Operational"
1341,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"2",,"Bicubic interpolation using the 4 source grid grid-point values surrounding the nominal grid-point",,,"Operational"
1342,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"3",,"Using the value from the source grid grid-point which is nearest to the nominal grid-point",,,"Operational"
1343,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"4",,"Budget interpolation using the 4 source grid grid-point values surrounding the nominal grid-point","(see Note 2)",,"Operational"
1344,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"5",,"Spectral interpolation using the 4 source grid grid-point values surrounding the nominal grid-point",,,"Operational"
1345,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"6",,"Neighbor-budget interpolation using the 4 source grid grid-point values surrounding the nominal grid-point","(see Note 3)",,"Operational"
1346,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"7-191",,"Reserved",,,"Operational"
1347,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"192-254",,"Reserved for local use",,,"Operational"
1348,"Code table 4.15 - Type of spatial processing used to arrive at given data value from the source data",,"255",,"Missing",,,"Operational"
1356,"Code table 4.91 - Type of Interval",,"0",,"Smaller than first limit",,,"Operational"
1357,"Code table 4.91 - Type of Interval",,"1",,"Greater than second limit",,,"Operational"
1358,"Code table 4.91 - Type of Interval",,"2",,"Between first and second limit. The range includes the first limit but not the second limit",,,"Operational"
1359,"Code table 4.91 - Type of Interval",,"3",,"Greater than first limit",,,"Operational"
1360,"Code table 4.91 - Type of Interval",,"4",,"Smaller than second limit",,,"Operational"
1361,"Code table 4.91 - Type of Interval",,"5",,"Smaller or equal first limit",,,"Operational"
1362,"Code table 4.91 - Type of Interval",,"6",,"Greater or equal second limit",,,"Operational"
1363,"Code table 4.91 - Type of Interval",,"7",,"Between first and second. The range includes the first limit and the second limit",,,"Operational"
1364,"Code table 4.91 - Type of Interval",,"8",,"Greater or equal first limit",,,"Operational"
1365,"Code table 4.91 - Type of Interval",,"9",,"Smaller or equal second limit",,,"Operational"
1366,"Code table 4.91 - Type of Interval",,"10",,"Between first and second limit. The range includes the second limit but not the first limit",,,"Operational"
1367,"Code table 4.91 - Type of Interval",,"11",,"Equal to first limit",,,"Operational"
1368,"Code table 4.91 - Type of Interval",,"12-191",,"Reserved",,,"Operational"
1369,"Code table 4.91 - Type of Interval",,"192-254",,"Reserved for local use",,,"Operational"
1370,"Code table 4.91 - Type of Interval",,"255",,"Missing",,,"Operational"
1371,"Code table 4.201 - Precipitation type",,"0",,"Reserved",,,"Operational"
1372,"Code table 4.201 - Precipitation type",,"1",,"Rain",,,"Operational"
1373,"Code table 4.201 - Precipitation type",,"2",,"Thunderstorm",,,"Operational"
1374,"Code table 4.201 - Precipitation type",,"3",,"Freezing rain",,,"Operational"
1375,"Code table 4.201 - Precipitation type",,"4",,"Mixed/ice",,,"Operational"
1376,"Code table 4.201 - Precipitation type",,"5",,"Snow",,,"Operational"
1377,"Code table 4.201 - Precipitation type",,"6",,"Wet snow",,,"Operational"
1378,"Code table 4.201 - Precipitation type",,"7",,"Mixture of rain and snow",,,"Operational"
1379,"Code table 4.201 - Precipitation type",,"8",,"Ice pellets",,,"Operational"
1380,"Code table 4.201 - Precipitation type",,"9",,"Graupel",,,"Operational"
1381,"Code table 4.201 - Precipitation type",,"10",,"Hail",,,"Operational"
1382,"Code table 4.201 - Precipitation type",,"11-191",,"Reserved",,,"Operational"
1383,"Code table 4.201 - Precipitation type",,"192-254",,"Reserved for local use",,,"Operational"
1384,"Code table 4.201 - Precipitation type",,"255",,"Missing",,,"Operational"
1385,"Code table 4.202 - Precipitable water category",,"0-191",,"Reserved",,,"Operational"
1386,"Code table 4.202 - Precipitable water category",,"192-254",,"Reserved for local use",,,"Operational"
1387,"Code table 4.202 - Precipitable water category",,"255",,"Missing",,,"Operational"
1388,"Code table 4.203 - Cloud type",,"0",,"Clear",,,"Operational"
1389,"Code table 4.203 - Cloud type",,"1",,"Cumulonimbus",,,"Operational"
1390,"Code table 4.203 - Cloud type",,"2",,"Stratus",,,"Operational"
1391,"Code table 4.203 - Cloud type",,"3",,"Stratocumulus",,,"Operational"
1392,"Code table 4.203 - Cloud type",,"4",,"Cumulus",,,"Operational"
1393,"Code table 4.203 - Cloud type",,"5",,"Altostratus",,,"Operational"
1394,"Code table 4.203 - Cloud type",,"6",,"Nimbostratus",,,"Operational"
1395,"Code table 4.203 - Cloud type",,"7",,"Altocumulus",,,"Operational"
1396,"Code table 4.203 - Cloud type",,"8",,"Cirrostratus",,,"Operational"
1397,"Code table 4.203 - Cloud type",,"9",,"Cirrocumulus",,,"Operational"
1398,"Code table 4.203 - Cloud type",,"10",,"Cirrus",,,"Operational"
1399,"Code table 4.203 - Cloud type",,"11",,"Cumulonimbus - ground-based fog beneath the lowest layer",,,"Operational"
1400,"Code table 4.203 - Cloud type",,"12",,"Stratus - ground-based fog beneath the lowest layer",,,"Operational"
1401,"Code table 4.203 - Cloud type",,"13",,"Stratocumulus - ground-based fog beneath the lowest layer",,,"Operational"
1402,"Code table 4.203 - Cloud type",,"14",,"Cumulus - ground-based fog beneath the lowest layer",,,"Operational"
1403,"Code table 4.203 - Cloud type",,"15",,"Altostratus - ground-based fog beneath the lowest layer",,,"Operational"
1404,"Code table 4.203 - Cloud type",,"16",,"Nimbostratus - ground-based fog beneath the lowest layer",,,"Operational"
1405,"Code table 4.203 - Cloud type",,"17",,"Altocumulus - ground-based fog beneath the lowest layer",,,"Operational"
1406,"Code table 4.203 - Cloud type",,"18",,"Cirrostratus - ground-based fog beneath the lowest layer",,,"Operational"
1407,"Code table 4.203 - Cloud type",,"19",,"Cirrocumulus - ground-based fog beneath the lowest layer",,,"Operational"
1408,"Code table 4.203 - Cloud type",,"20",,"Cirrus - ground-based fog beneath the lowest layer",,,"Operational"
1409,"Code table 4.203 - Cloud type",,"21-190",,"Reserved",,,"Operational"
1410,"Code table 4.203 - Cloud type",,"191",,"Unknown",,,"Operational"
1411,"Code table 4.203 - Cloud type",,"192-254",,"Reserved for local use",,,"Operational"
1412,"Code table 4.203 - Cloud type",,"255",,"Missing",,,"Operational"
1413,"Code table 4.204 - Thunderstorm coverage",,"0",,"None",,,"Operational"
1414,"Code table 4.204 - Thunderstorm coverage",,"1",,"Isolated (1-2%)",,,"Operational"
1415,"Code table 4.204 - Thunderstorm coverage",,"2",,"Few (3-5%)",,,"Operational"
1416,"Code table 4.204 - Thunderstorm coverage",,"3",,"Scattered (6-45%)",,,"Operational"
1417,"Code table 4.204 - Thunderstorm coverage",,"4",,"Numerous (> 45%)",,,"Operational"
1418,"Code table 4.204 - Thunderstorm coverage",,"5-191",,"Reserved",,,"Operational"
1419,"Code table 4.204 - Thunderstorm coverage",,"192-254",,"Reserved for local use",,,"Operational"
1420,"Code table 4.204 - Thunderstorm coverage",,"255",,"Missing",,,"Operational"
1421,"Code table 4.205 - Presence of aerosol",,"0",,"Aerosol not present",,,"Operational"
1422,"Code table 4.205 - Presence of aerosol",,"1",,"Aerosol present",,,"Operational"
1423,"Code table 4.205 - Presence of aerosol",,"2-191",,"Reserved",,,"Operational"
1424,"Code table 4.205 - Presence of aerosol",,"192-254",,"Reserved for local use",,,"Operational"
1425,"Code table 4.205 - Presence of aerosol",,"255",,"Missing",,,"Operational"
1426,"Code table 4.206 - Volcanic ash",,"0",,"Not present",,,"Operational"
1427,"Code table 4.206 - Volcanic ash",,"1",,"Present",,,"Operational"
1428,"Code table 4.206 - Volcanic ash",,"2-191",,"Reserved",,,"Operational"
1429,"Code table 4.206 - Volcanic ash",,"192-254",,"Reserved for local use",,,"Operational"
1430,"Code table 4.206 - Volcanic ash",,"255",,"Missing",,,"Operational"
1431,"Code table 4.207 - Icing",,"0",,"None",,,"Operational"
1432,"Code table 4.207 - Icing",,"1",,"Light",,,"Operational"
1433,"Code table 4.207 - Icing",,"2",,"Moderate",,,"Operational"
1434,"Code table 4.207 - Icing",,"3",,"Severe",,,"Operational"
1435,"Code table 4.207 - Icing",,"4",,"Trace",,,"Operational"
1436,"Code table 4.207 - Icing",,"5",,"Heavy",,,"Operational"
1437,"Code table 4.207 - Icing",,"6-191",,"Reserved",,,"Operational"
1438,"Code table 4.207 - Icing",,"192-254",,"Reserved for local use",,,"Operational"
1439,"Code table 4.207 - Icing",,"255",,"Missing",,,"Operational"
1440,"Code table 4.208 - Turbulence",,"0",,"None (smooth)",,,"Operational"
1441,"Code table 4.208 - Turbulence",,"1",,"Light",,,"Operational"
1442,"Code table 4.208 - Turbulence",,"2",,"Moderate",,,"Operational"
1443,"Code table 4.208 - Turbulence",,"3",,"Severe",,,"Operational"
1444,"Code table 4.208 - Turbulence",,"4",,"Extreme",,,"Operational"
1445,"Code table 4.208 - Turbulence",,"5-191",,"Reserved",,,"Operational"
1446,"Code table 4.208 - Turbulence",,"192-254",,"Reserved for local use",,,"Operational"
1447,"Code table 4.208 - Turbulence",,"255",,"Missing",,,"Operational"
1448,"Code table 4.209 - Planetary boundary-layer regime",,"0",,"Reserved",,,"Operational"
1449,"Code table 4.209 - Planetary boundary-layer regime",,"1",,"Stable",,,"Operational"
1450,"Code table 4.209 - Planetary boundary-layer regime",,"2",,"Mechanically driven turbulence",,,"Operational"
1451,"Code table 4.209 - Planetary boundary-layer regime",,"3",,"Forced convection",,,"Operational"
1452,"Code table 4.209 - Planetary boundary-layer regime",,"4",,"Free convection",,,"Operational"
1453,"Code table 4.209 - Planetary boundary-layer regime",,"5-191",,"Reserved",,,"Operational"
1454,"Code table 4.209 - Planetary boundary-layer regime",,"192-254",,"Reserved for local use",,,"Operational"
1455,"Code table 4.209 - Planetary boundary-layer regime",,"255",,"Missing",,,"Operational"
1456,"Code table 4.210 - Contrail intensity",,"0",,"Contrail not present",,,"Operational"
1457,"Code table 4.210 - Contrail intensity",,"1",,"Contrail present",,,"Operational"
1458,"Code table 4.210 - Contrail intensity",,"2-191",,"Reserved",,,"Operational"
1459,"Code table 4.210 - Contrail intensity",,"192-254",,"Reserved for local use",,,"Operational"
1460,"Code table 4.210 - Contrail intensity",,"255",,"Missing",,,"Operational"
1461,"Code table 4.211 - Contrail engine type",,"0",,"Low bypass",,,"Operational"
1462,"Code table 4.211 - Contrail engine type",,"1",,"High bypass",,,"Operational"
1463,"Code table 4.211 - Contrail engine type",,"2",,"Non-bypass",,,"Operational"
1464,"Code table 4.211 - Contrail engine type",,"3-191",,"Reserved",,,"Operational"
1465,"Code table 4.211 - Contrail engine type",,"192-254",,"Reserved for local use",,,"Operational"
1466,"Code table 4.211 - Contrail engine type",,"255",,"Missing",,,"Operational"
1467,"Code table 4.212 - Land use",,"0",,"Reserved",,,"Operational"
1468,"Code table 4.212 - Land use",,"1",,"Urban land",,,"Operational"
1469,"Code table 4.212 - Land use",,"2",,"Agriculture",,,"Operational"
1470,"Code table 4.212 - Land use",,"3",,"Range land",,,"Operational"
1471,"Code table 4.212 - Land use",,"4",,"Deciduous forest",,,"Operational"
1472,"Code table 4.212 - Land use",,"5",,"Coniferous forest",,,"Operational"
1473,"Code table 4.212 - Land use",,"6",,"Forest/wetland",,,"Operational"
1474,"Code table 4.212 - Land use",,"7",,"Water",,,"Operational"
1475,"Code table 4.212 - Land use",,"8",,"Wetlands",,,"Operational"
1476,"Code table 4.212 - Land use",,"9",,"Desert",,,"Operational"
1477,"Code table 4.212 - Land use",,"10",,"Tundra",,,"Operational"
1478,"Code table 4.212 - Land use",,"11",,"Ice",,,"Operational"
1479,"Code table 4.212 - Land use",,"12",,"Tropical forest",,,"Operational"
1480,"Code table 4.212 - Land use",,"13",,"Savannah",,,"Operational"
1481,"Code table 4.212 - Land use",,"14-191",,"Reserved",,,"Operational"
1482,"Code table 4.212 - Land use",,"192-254",,"Reserved for local use",,,"Operational"
1483,"Code table 4.212 - Land use",,"255",,"Missing",,,"Operational"
1484,"Code table 4.213 - Soil type",,"0",,"Reserved",,,"Operational"
1485,"Code table 4.213 - Soil type",,"1",,"Sand",,,"Operational"
1486,"Code table 4.213 - Soil type",,"2",,"Loamy sand",,,"Operational"
1487,"Code table 4.213 - Soil type",,"3",,"Sandy loam",,,"Operational"
1488,"Code table 4.213 - Soil type",,"4",,"Silt loam",,,"Operational"
1489,"Code table 4.213 - Soil type",,"5",,"Organic (redefined)",,,"Operational"
1490,"Code table 4.213 - Soil type",,"6",,"Sandy clay loam",,,"Operational"
1491,"Code table 4.213 - Soil type",,"7",,"Silt clay loam",,,"Operational"
1492,"Code table 4.213 - Soil type",,"8",,"Clay loam",,,"Operational"
1493,"Code table 4.213 - Soil type",,"9",,"Sandy clay",,,"Operational"
1494,"Code table 4.213 - Soil type",,"10",,"Silty clay",,,"Operational"
