Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,93+(NT-1)*12+NA*5+(nr-1)*6,,Indicator of unit of time range for reference period,(see Code table 4.4),,4.4,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(94+(NT-1)*12+NA*5+(nr-1)*6)-(97+(NT-1)*12+NA*5+(nr-1)*6),,Length of time range for reference period,,,,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,End of repeated NR sequence,,,,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,98+(NT-1)*12+NA*5+(nr-1)*6,,Spatial vicinity type,(see Code table 4.103),,4.103,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,99+(NT-1)*12+NA*5+(nr-1)*6,,Number of spatial vicinity values (NSV),,,,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,The next entry repeats nsv=1:NSV times,,,,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(100+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(103+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,Spatial vicinity value,,,,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,104+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,,Spatial vicinity processing,(see Code table 4.104),,4.104,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(105+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(106+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,"Spatial vicinity processing argument 1 (e.g., if previous is quantile)",,,,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(107+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(108+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,"Spatial vicinity processing argument 2 (e.g., if previous is quantile)",,,,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,109+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,,Spatial vicinity missing data,(see Code table 4.105),,4.105,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,110+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,,Temporal vicinity processing,(see Code table 4.104),,4.104,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,111+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6,,Temporal vicinity unit,(see Code table 4.4),,4.4,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(112+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(115+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,Temporal vicinity towards past,,,,,Operational
Probability forecasts from large ensembles with spatiotemporal processing based on focal (moving window) statistics in relation to a reference period at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,(116+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6)-(119+(nsv-1)*4+(NT-1)*12+NA*5+(nr-1)*6),,Temporal vicinity towards future,,,,,Operational
