Title_en,SubTitle_en,CodeFlag,Value,MeaningParameterDescription_en,Note_en,noteIDs,UnitComments_en,Status
Tile classes and groupings,,3021,WABO,Water bodies,,,,Operational
Tile classes and groupings,,3022,PESI,Permanent snow and ice,,,,Operational
Tile classes and groupings,,3023-3500, ,Reserved (see Note XXX: Reserved for tile class entries for tile models using the ESA-GlobCover GCV2009 survey),,,,Operational
Tile classes and groupings,,3501, ,Grouping using the dominant tiles approach (dominant tile varies per gridbox),,,,Operational
Tile classes and groupings,,3502-4000, ,Reserved (see Note XXX: Reserved for tile grouping entries for tile models using the ESA-GlobCover GCV2009 survey),,,,Operational
Tile classes and groupings,,4001,TBECO,"Tree cover, broadleaved evergreen, closed to open (>15%)",,,,Operational
Tile classes and groupings,,4002,TBDC,"Tree cover, broadleaved deciduous, closed (>40%)",,,,Operational
Tile classes and groupings,,4003,TBDO,"Tree cover, broadleaved deciduous, open (15-40%)",,,,Operational
Tile classes and groupings,,4004,TNECO,"Tree cover, needleleaved evergreen, closed to open (>15%)",,,,Operational
Tile classes and groupings,,4005,TNDCO,"Tree cover, needleleaved decidous, closed to open (>15%)",,,,Operational
Tile classes and groupings,,4006,TMLCO,"Tree cover, mixed leaftype, closed to open (>15%)",,,,Operational
Tile classes and groupings,,4007,TCOFF,"Tree cover, closed to open (>15%), regularly flooded, fresh or brackish water: swamp forests",,,,Operational
Tile classes and groupings,,4008,TCOFS,"Tree cover, closed to open (>15%), regularly flooded, saline water: mangrove forests",,,,Operational
Tile classes and groupings,,4009,MTVG,Mosaic of tree cover and other natural vegetation (crop component possible),,,,Operational
Tile classes and groupings,,4010,TBURN,"Tree Cover, burnt (mainly boreal forests)",,,,Operational
Tile classes and groupings,,4011,SCOE,"Shrubcover, closed to open (>15%) , evergreen (broadleaved or needleleaved)",,,,Operational
Tile classes and groupings,,4012,SCOD,"Shrubcover, closed to open (>15%), deciduous (broadleaved)",,,,Operational
Tile classes and groupings,,4013,HCCO,"Herbaceous cover, closed to open (>15%)",,,,Operational
Tile classes and groupings,,4014,SHSC,Sparse herbaceous or sparse shrub cover,,,,Operational
Tile classes and groupings,,4015,FSHCO,"Regularly flooded (>2 month) shrub or herbaceous cover, closed to open",,,,Operational
Tile classes and groupings,,4016,CROP,Cropland (upland crops or inundated/ flooded crops),,,,Operational
Tile classes and groupings,,4017,MCTNV,Mosaic of cropland / tree cover/ other natural vegetation,,,,Operational
Tile classes and groupings,,4018,MCSH,Mosaic of cropland / shrub or herbaceous cover,,,,Operational
Tile classes and groupings,,4019,BAARE,Bare areas,,,,Operational
Tile classes and groupings,,4020,WBNA,Water bodies (natural or artificial),,,,Operational
Tile classes and groupings,,4021,SINA,Snow or ice (natural or artificial),,,,Operational
Tile classes and groupings,,4022,URAR,Urban areas,,,,Operational
Tile classes and groupings,,4023-4500, ,Reserved (see Note XXX: Reserved for tile class entries for tile models using the European Commission-Global Land Cover Project GLC2000 survey),,,,Operational
Tile classes and groupings,,4501-5000, ,Reserved (see Note XXX: Reserved for tile grouping entries for tile models using the European Commission-Global Land Cover Project GLC2000 survey),,,,Operational
Tile classes and groupings,,5001-32767, ,Reserved for additional land cover surveys,,,,Operational
Tile classes and groupings,,32768-65534, ,Reserved for local use,,,,Operational
Tile classes and groupings,,65535, ,Missing,,,,Operational
