Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",41,1,Minutes of observational data cut-off after reference time,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",42,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",43-46,4,Forecast time in units defined by octet 42,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",47,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",48,1,Scale factor of first fixed surface,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",49-52,4,Scaled value of first fixed surface,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",53,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",54,1,Scale factor of second fixed surface,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",55-58,4,Scaled value of second fixed surface,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",59,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",60-63,4,Perturbation number,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",64-67,4,Number of forecasts in ensemble,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",68-69,2,Year of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",70,1,Month of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",71,1,Day of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",72,1,Hour of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",73,1,Minute of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",74,1,Second of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",75,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",76-79,4,Total number of data values missing in statistical process,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",,,80 - 91 Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",80,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see code table 4.10),,4.10,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",81,1,Type of time increment between successive fields used in the statistical processing,(see code table 4.11),,4.11,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",82,1,Indicator of unit of time for time range over which statistical processing is done,(see code table 4.4),,4.4,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",83-86,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",87,1,Indicator of unit of time for the increment between the successive fields used",(see code table 4.4),,4.4,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",88-91,4,"Time increment between successive fields, in units defined by the previous octet",,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",,,"92- nn "These octets are included only if n > 1, where nn = 79+ 12 x n",,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",92-103,12,"As octets 80 to 91, next innermost step of processing",,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol",104-nn,n/a,"Additional time range specifications, included in accordance with the value of n. Contents as octets 80 to 91, repeated as necessary",,,,,Operational
