Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",32,1,Scale factor of second wavelength,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",33-36,4,Scaled value of second wavelength in metres,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",37,1,Type of generating process,(see Code table 4.3),,4.3,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",38,1,Background generating process identifier (defined by originating centre),,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",39,1,Analysis or forecast generating process identifier (defined by originating centre),,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",40-41,2,Hours of observational data cut-off after reference time,(see Note),33,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",42,1,Minutes of observational data cut-off after reference time,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",43,1,Indicator of unit of time range,(see Code table 4.4),,4.4,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",44-47,4,Forecast time in units defined by octet 42,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",48,1,Type of first fixed surface,(see Code table 4.5),,4.5,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",49,1,Scale factor of first fixed surface,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",50-53,4,Scaled value of first fixed surface,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",54,1,Type of second fixed surface,(see Code table 4.5),,4.5,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",55,1,Scale factor of second fixed surface,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",56-59,4,Scaled value of second fixed surface,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",60,1,Type of ensemble forecast,(see Code table 4.6),,4.6,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",61-64,4,Perturbation number,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",65-68,4,Number of forecasts in ensemble,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",69-70,2,Year of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",71,1,Month of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",72,1,Day of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",73,1,Hour of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",74,1,Minute of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",75,1,Second of end of overall time interval,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",76,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",77-80,4,Total number of data values missing in statistical process,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",,,81 - 92 Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",81,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see code table 4.10),,4.10,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",82,1,Type of time increment between successive fields used in the statistical processing,(see code table 4.11),,4.11,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",83,1,Indicator of unit of time for time range over which statistical processing is done,(see code table 4.4),,4.4,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",84-87,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",88,1,Indicator of unit of time for the increment between the successive fields used",(see code table 4.4),,4.4,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",89-92,4,"Time increment between successive fields, in units defined by the previous octet",,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",,,"93- nn "These octets are included only if n > 1, where nn = 80+ 12 x n",,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",93-104,12,"As octets 81 to 92, next innermost step of processing",,,,,Operational
"Individual ensemble forecast, control and perturbed at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval for optical properties of aerosol with source or sink",105-nn,n/a,"Additional time range specifications, included in accordance with the value of n. Contents as octets 81 to 92, repeated as necessary",,,,,Operational
