Title_en,OctetNo,OctetCount,Contents_en,Note_en,noteIDs,codeTable,flagTable,Status
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,35,1,Forecast probability number,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,36,1,Total number of forecast probabilities,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,37,1,Probability type,(see Code table 4.9),,4.9,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,38,1,Scale factor of lower limit,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,39-42,4,Scaled value of lower limit,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,43,1,Scale factor of upper limit,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,44-47,4,Scaled value of upper limit,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,48-49,2,Year of end of overall time interval,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,50,1,Month of end of overall time interval,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,51,1,Day of end of overall time interval,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,52,1,Hour of end of overall time interval,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,53,1,Minute of end of overall time interval,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,54,1,Second of end of overall time interval,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,55,1,n - number of time range specifications describing the time intervals used to calculate the statistically processed field,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,56-59,4,Total number of data values missing in the statistical process,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,60-71   Specification of the outermost (or only) time range over which statistical processing is done,,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,60,1,Statistical process used to calculate the processed field from the field at each time increment during the time range,(see Code table 4.10),,4.10,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,61,1,Type of time increment between successive fields used in the statistical processing,(see Code table 4.11),,4.11,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,62,1,Indicator of unit of time for time range over which statistical processing is done,(see Code table 4.4),,4.4,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,63-66,4,"Length of the time range over which statistical processing is done, in units defined by the previous octet",,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,67,1,Indicator of unit of time for the increment between the successive fields used,(see Code table 4.4),,4.4,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,68-71,4,"Time increment between successive fields, in units defined by the previous octet",(see Notes 3 and 4),"7,95",,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,,,"72-nn   These octets are included only if n > 1, where nn = 59 + 12 x n",,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,72-83,12,"As octets 60 to 71, next innermost step of processing",,,,,Operational
probability forecasts at a horizontal level or in a horizontal layer in a continuous or non-continuous time interval,84-nn,,"Additional time range specifications, included in accordance with the value of n. Contents as octets 60 to 71, repeated as necessary.",,,,,Operational
